TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
95,9224,9224,0,11016,11016,0,0,0,0,0,0,0
96,0,9224,0,0,11016,11016,13064,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,13064,15112,15112,15112,0,0
102,9224,11016,0,0,0,0,0,0,0,0,15112,16392
103,0,0,11016,11016,13064,13064,0,0,0,0,0,0
104,0,0,0,0,0,0,13064,15112,15112,15112,0,0
105,9224,11016,0,0,0,0,0,0,0,0,15112,16392
106,0,0,11016,11016,13064,13064,0,0,0,0,0,0
107,0,0,0,0,0,0,13064,15112,15112,15112,0,0
108,9224,11016,0,0,0,0,0,0,0,0,15112,16392
109,0,0,11016,11016,13064,13064,0,0,0,0,0,0
110,0,0,0,0,0,0,13064,15112,0,15112,15112,0
111,9224,11016,11016,11016,0,0,0,0,0,0,0,0
112,0,0,11016,11016,13064,13064,0,0,0,0,0,0
113,9224,0,11016,0,0,0,13064,0,0,15112,0,0
114,0,0,0,0,13064,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0
121,11016,11016,13064,0,0,0,0,0,0,0,0,16392
122,0,0,0,13064,13064,15112,15112,0,0,0,0,0
123,0,0,0,0,0,0,0,15112,15112,16392,16392,0
124,11016,11016,13064,0,0,0,0,0,0,0,0,16392
125,0,0,0,13064,13064,15112,15112,0,0,0,0,0
126,0,0,0,0,0,0,0,15112,15112,16392,16392,0
127,11016,11016,13064,0,0,0,0,0,0,0,0,16392
128,0,0,0,13064,13064,15112,15112,0,0,0,0,0
129,0,0,0,0,0,0,0,15112,15112,16392,0,16392
130,11016,11016,0,13064,0,0,0,0,0,0,0,16392
