TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
4907,0,0,0,0,4736,9224,6016,7808,0,0,0,0
4908,0,0,0,0,0,0,0,0,1352,848,848,1352
4909,17424,16392,18960,16392,0,0,0,0,0,0,0,0
4910,0,0,0,0,4736,9224,6016,7808,0,0,0,0
4911,0,0,0,0,0,0,0,0,1352,848,848,1352
4912,17424,16392,18960,16392,0,0,0,0,0,0,0,0
4913,0,0,0,0,4736,9224,6016,7808,0,0,0,0
4914,0,0,0,0,0,0,0,0,1352,848,848,1352
4915,17424,16392,18960,16392,0,0,0,0,0,0,0,0
4916,0,0,0,0,4736,9224,6016,7808,0,0,0,0
