TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
483,0,0,0,0,0,0,0,0,6016,4736,9224,9224
484,9224,4736,4736,9224,0,0,0,0,0,0,0,0
485,0,0,0,0,7808,4736,4736,6016,0,0,0,0
486,0,0,0,0,0,0,0,0,6016,4736,9224,9224
487,9224,4736,4736,9224,0,0,0,0,0,0,0,0
488,0,0,0,0,7808,4736,4736,6016,0,0,0,0
489,0,0,0,0,0,0,0,0,6016,4736,9224,9224
490,9224,4736,4736,9224,0,0,0,0,0,0,0,0
491,0,0,0,0,7808,6016,4736,6016,0,0,0,0
492,0,0,0,0,0,0,0,0,6016,9224,4736,9224
493,9224,9224,7808,6016,0,0,0,0,0,0,0,0
494,0,0,0,0,7808,6016,4736,6016,0,0,0,0
495,0,0,0,0,0,0,0,0,6016,9224,4736,9224
496,9224,9224,7808,6016,0,0,0,0,0,0,0,0
497,0,0,0,0,7808,6016,4736,6016,0,0,0,0
498,0,0,0,0,0,0,0,0,6016,9224,4736,9224
499,9224,9224,7808,6016,0,0,0,0,0,0,0,0
500,0,0,0,0,7808,6016,4736,6016,0,0,0,0
501,0,0,0,0,0,0,0,0,4736,7808,7808,7808
502,4736,7808,7808,9224,0,0,0,0,0,0,0,0
503,0,0,0,0,7808,7808,9224,6016,0,0,0,0
504,0,0,0,0,0,0,0,0,4736,7808,7808,7808
505,4736,7808,7808,9224,0,0,0,0,0,0,0,0
506,0,0,0,0,7808,7808,9224,6016,0,0,0,0
507,0,0,0,0,0,0,0,0,4736,7808,7808,7808
508,4736,7808,7808,9224,0,0,0,0,0,0,0,0
509,0,0,0,0,7808,7808,9224,6016,0,0,0,0
510,0,0,0,0,0,0,0,0,4736,7808,7808,7808
511,9224,6016,7808,6016,0,0,0,0,0,0,0,0
512,0,0,0,0,7808,6016,7808,9224,0,0,0,0
513,0,0,0,0,0,0,0,0,6016,4736,4736,7808
514,9224,6016,7808,6016,0,0,0,0,0,0,0,0
515,0,0,0,0,7808,6016,7808,9224,0,0,0,0
516,0,0,0,0,0,0,0,0,6016,4736,4736,7808
517,9224,6016,7808,6016,0,0,0,0,0,0,0,0
518,0,0,0,0,7808,6016,7808,9224,0,0,0,0
519,0,0,0,0,0,0,0,0,6016,4736,4736,7808
520,9224,6016,7808,6016,0,0,0,0,0,0,0,0
521,0,0,0,0,7808,4736,7808,4736,0,0,0,0
522,0,0,0,0,0,0,0,0,7808,6016,7808,6016
523,4736,7808,9224,9224,0,0,0,0,0,0,0,0
524,0,0,0,0,7808,4736,7808,4736,0,0,0,0
525,0,0,0,0,0,0,0,0,7808,6016,7808,6016
526,4736,7808,9224,9224,0,0,0,0,0,0,0,0
527,0,0,0,0,7808,4736,7808,4736,0,0,0,0
528,0,0,0,0,0,0,0,0,7808,6016,7808,6016
529,4736,7808,9224,9224,0,0,0,0,0,0,0,0
530,0,0,0,0,7808,4736,7808,4736,0,0,0,0
531,0,0,0,0,0,0,0,0,9224,7808,6016,7808
532,9224,6016,7808,4736,0,0,0,0,0,0,0,0
533,0,0,0,0,9224,4736,7808,9224,0,0,0,0
534,0,0,0,0,0,0,0,0,9224,7808,6016,7808
535,9224,6016,7808,4736,0,0,0,0,0,0,0,0
536,0,0,0,0,9224,4736,7808,9224,0,0,0,0
537,0,0,0,0,0,0,0,0,9224,7808,6016,7808
538,9224,6016,7808,4736,0,0,0,0,0,0,0,0
539,0,0,0,0,9224,4736,7808,9224,0,0,0,0
540,0,0,0,0,0,0,0,0,9224,7808,6016,7808
541,9224,9224,7808,6016,0,0,0,0,0,0,0,0
542,0,0,0,0,6016,9224,4736,7808,0,0,0,0
543,0,0,0,0,0,0,0,0,9224,9224,4736,9224
544,9224,9224,7808,6016,0,0,0,0,0,0,0,0
545,0,0,0,0,6016,9224,4736,7808,0,0,0,0
546,0,0,0,0,0,0,0,0,9224,9224,4736,9224
547,9224,9224,7808,6016,0,0,0,0,0,0,0,0
548,0,0,0,0,6016,9224,4736,7808,0,0,0,0
549,0,0,0,0,0,0,0,0,9224,9224,4736,9224
550,9224,9224,7808,6016,0,0,0,0,0,0,0,0
551,0,0,0,0,4736,4736,9224,7808,0,0,0,0
552,0,0,0,0,0,0,0,0,7808,7808,7808,7808
553,9224,6016,6016,9224,0,0,0,0,0,0,0,0
554,0,0,0,0,4736,4736,9224,7808,0,0,0,0
555,0,0,0,0,0,0,0,0,7808,7808,7808,7808
556,9224,6016,6016,9224,0,0,0,0,0,0,0,0
557,0,0,0,0,4736,4736,9224,7808,0,0,0,0
558,0,0,0,0,0,0,0,0,7808,7808,7808,7808
559,9224,6016,6016,9224,0,0,0,0,0,0,0,0
560,0,0,0,0,4736,4736,9224,7808,0,0,0,0
561,0,0,0,0,0,0,0,0,4736,6016,9224,7808
562,9224,9224,7808,9224,0,0,0,0,0,0,0,0
563,0,0,0,0,6016,7808,9224,6016,0,0,0,0
564,0,0,0,0,0,0,0,0,4736,6016,9224,7808
565,9224,9224,7808,9224,0,0,0,0,0,0,0,0
