TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
441,9224,9224,0,9224,0,9224,0,0,0,0,0,0
442,9224,9224,0,9224,0,9224,0,0,0,0,0,0
443,9224,9224,0,9224,0,9224,0,0,0,0,0,0
444,9224,9224,0,9224,0,9224,0,0,0,0,0,0
445,9224,9224,0,9224,0,9224,0,0,0,0,0,0
446,9224,9224,0,9224,0,9224,0,0,0,0,0,0
447,9224,9224,0,9224,0,9224,0,0,0,0,0,0
448,9224,9224,0,0,0,9224,0,0,7808,0,0,0
449,9224,9224,0,9224,0,0,0,0,7808,0,0,0
450,9224,9224,0,9224,0,9224,0,0,0,0,0,0
451,0,0,9224,0,9224,0,0,9224,0,0,0,7808
452,0,0,9224,0,9224,0,0,9224,0,0,0,7808
453,0,0,9224,0,9224,0,0,9224,0,0,0,7808
454,0,0,9224,0,9224,0,0,9224,0,0,0,7808
455,0,0,9224,0,9224,0,0,9224,0,7808,0,0
456,0,0,9224,0,0,0,0,9224,0,7808,0,7808
